backend_name,backend_class,num_samples,condition,runs,shots,amplitude_bits,time_bits,logical_qubits,gate_error_enabled,readout_error_enabled,thermal_relaxation_enabled,exact_reconstruction_successes,exact_reconstruction_rate,exact_rate_wilson_95_low,exact_rate_wilson_95_high,seed_transpiler,initial_layout,final_layout,coverage_fraction_mean,coverage_fraction_std,coverage_fraction_min,coverage_fraction_max,modal_amplitude_accuracy_mean,modal_amplitude_accuracy_std,modal_amplitude_accuracy_min,modal_amplitude_accuracy_max,normalized_modal_mae_mean,normalized_modal_mae_std,normalized_modal_mae_min,normalized_modal_mae_max,correct_basis_shot_fraction_mean,correct_basis_shot_fraction_std,correct_basis_shot_fraction_min,correct_basis_shot_fraction_max,amplitude_bit_error_rate_mean,amplitude_bit_error_rate_std,amplitude_bit_error_rate_min,amplitude_bit_error_rate_max,joint_distribution_tvd_mean,joint_distribution_tvd_std,joint_distribution_tvd_min,joint_distribution_tvd_max,time_distribution_tvd_mean,time_distribution_tvd_std,time_distribution_tvd_min,time_distribution_tvd_max,simulation_seconds_mean,simulation_seconds_std,simulation_seconds_min,simulation_seconds_max,transpiled_depth_mean,transpiled_depth_std,transpiled_depth_min,transpiled_depth_max,transpiled_size_mean,transpiled_size_std,transpiled_size_min,transpiled_size_max,two_qubit_gate_count_mean,two_qubit_gate_count_std,two_qubit_gate_count_min,two_qubit_gate_count_max,swap_count_mean,swap_count_std,swap_count_min,swap_count_max,calibrated_gate_count_mean,calibrated_gate_count_std,calibrated_gate_count_min,calibrated_gate_count_max,missing_calibration_count_mean,missing_calibration_count_std,missing_calibration_count_min,missing_calibration_count_max,calibration_error_budget_mean,calibration_error_budget_std,calibration_error_budget_min,calibration_error_budget_max,independent_gate_success_proxy_mean,independent_gate_success_proxy_std,independent_gate_success_proxy_min,independent_gate_success_proxy_max,calibrated_duration_seconds_mean,calibrated_duration_seconds_std,calibrated_duration_seconds_min,calibrated_duration_seconds_max,selected_readout_error_mean_mean,selected_readout_error_mean_std,selected_readout_error_mean_min,selected_readout_error_mean_max,selected_readout_error_max_mean,selected_readout_error_max_std,selected_readout_error_max_min,selected_readout_error_max_max,selected_t1_seconds_mean_mean,selected_t1_seconds_mean_std,selected_t1_seconds_mean_min,selected_t1_seconds_mean_max,selected_t2_seconds_mean_mean,selected_t2_seconds_mean_std,selected_t2_seconds_mean_min,selected_t2_seconds_mean_max
fake_nairobi,FakeNairobiV2,4,ideal,3,2048,4,2,6,False,False,False,3,1.0,0.4385029682449546,1.0,42,4-3-2-0-5-1,1-4-2-0-5-3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.013834635416666666,0.008319907499434934,0.005859375,0.0224609375,0.013834635416666666,0.008319907499434934,0.005859375,0.0224609375,0.01817736666028698,0.0034994044928973087,0.015947200008668005,0.02221059997100383,191.0,0.0,191.0,191.0,255.0,0.0,255.0,255.0,92.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,0.0,0.0,0.0,0.8193746061675562,0.0,0.8193746061675562,0.8193746061675562,0.4407071838945501,0.0,0.4407071838945501,0.4407071838945501,3.907555555555556e-05,0.0,3.907555555555556e-05,3.907555555555556e-05,0.026716666666666666,0.0,0.026716666666666666,0.026716666666666666,0.05800000000000005,0.0,0.05800000000000005,0.05800000000000005,9.940685236631248e-05,0.0,9.940685236631248e-05,9.940685236631248e-05,7.72489665936874e-05,0.0,7.72489665936874e-05,7.72489665936874e-05
fake_nairobi,FakeNairobiV2,4,ideal,3,2048,4,2,6,False,False,False,3,1.0,0.4385029682449546,1.0,52,4-1-2-5-3-0,5-0-2-4-3-1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.013834635416666666,0.008319907499434934,0.005859375,0.0224609375,0.013834635416666666,0.008319907499434934,0.005859375,0.0224609375,0.023319033323787153,0.0009999129465244633,0.02262269996572286,0.024464800022542477,188.0,0.0,188.0,188.0,255.0,0.0,255.0,255.0,92.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,0.0,0.0,0.0,0.7896048515821539,0.0,0.7896048515821539,0.7896048515821539,0.4540241667720056,0.0,0.4540241667720056,0.4540241667720056,3.6266666666666656e-05,0.0,3.6266666666666656e-05,3.6266666666666656e-05,0.026716666666666666,0.0,0.026716666666666666,0.026716666666666666,0.05800000000000005,0.0,0.05800000000000005,0.05800000000000005,9.940685236631248e-05,0.0,9.940685236631248e-05,9.940685236631248e-05,7.72489665936874e-05,0.0,7.72489665936874e-05,7.72489665936874e-05
fake_nairobi,FakeNairobiV2,4,ideal,3,2048,4,2,6,False,False,False,3,1.0,0.4385029682449546,1.0,62,2-5-1-6-3-4,2-1-4-6-3-5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.013834635416666666,0.008319907499434934,0.005859375,0.0224609375,0.013834635416666666,0.008319907499434934,0.005859375,0.0224609375,0.021254899989192683,0.00044331632294168047,0.0207674999255687,0.021634100005030632,181.0,0.0,181.0,181.0,248.0,0.0,248.0,248.0,92.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,242.0,0.0,242.0,242.0,0.0,0.0,0.0,0.0,0.8653941804161193,0.0,0.8653941804161193,0.8653941804161193,0.42088561505791755,0.0,0.42088561505791755,0.42088561505791755,4.044799999999999e-05,0.0,4.044799999999999e-05,4.044799999999999e-05,0.021349999999999997,0.0,0.021349999999999997,0.021349999999999997,0.025800000000000045,0.0,0.025800000000000045,0.025800000000000045,9.732658242807076e-05,0.0,9.732658242807076e-05,9.732658242807076e-05,9.565223598225018e-05,0.0,9.565223598225018e-05,9.565223598225018e-05
fake_nairobi,FakeNairobiV2,4,ideal,3,2048,4,2,6,False,False,False,3,1.0,0.4385029682449546,1.0,72,4-3-2-0-5-1,1-3-2-0-4-5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.013834635416666666,0.008319907499434934,0.005859375,0.0224609375,0.013834635416666666,0.008319907499434934,0.005859375,0.0224609375,0.022384833350467186,0.00018017964371363883,0.02221510000526905,0.02257390005979687,190.0,0.0,190.0,190.0,246.0,0.0,246.0,246.0,94.0,0.0,94.0,94.0,0.0,0.0,0.0,0.0,240.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,0.8357893642050573,0.0,0.8357893642050573,0.8357893642050573,0.4335321315849941,0.0,0.4335321315849941,0.4335321315849941,3.9921777777777783e-05,0.0,3.9921777777777783e-05,3.9921777777777783e-05,0.026716666666666666,0.0,0.026716666666666666,0.026716666666666666,0.05800000000000005,0.0,0.05800000000000005,0.05800000000000005,9.940685236631248e-05,0.0,9.940685236631248e-05,9.940685236631248e-05,7.72489665936874e-05,0.0,7.72489665936874e-05,7.72489665936874e-05
fake_nairobi,FakeNairobiV2,4,ideal,3,2048,4,2,6,False,False,False,3,1.0,0.4385029682449546,1.0,82,4-3-2-0-5-1,1-3-2-0-4-5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.013834635416666666,0.008319907499434934,0.005859375,0.0224609375,0.013834635416666666,0.008319907499434934,0.005859375,0.0224609375,0.022404666679600876,0.0010701568152167264,0.02121799997985363,0.02329649997409433,190.0,0.0,190.0,190.0,246.0,0.0,246.0,246.0,94.0,0.0,94.0,94.0,0.0,0.0,0.0,0.0,240.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,0.8357893642050573,0.0,0.8357893642050573,0.8357893642050573,0.4335321315849941,0.0,0.4335321315849941,0.4335321315849941,3.9921777777777783e-05,0.0,3.9921777777777783e-05,3.9921777777777783e-05,0.026716666666666666,0.0,0.026716666666666666,0.026716666666666666,0.05800000000000005,0.0,0.05800000000000005,0.05800000000000005,9.940685236631248e-05,0.0,9.940685236631248e-05,9.940685236631248e-05,7.72489665936874e-05,0.0,7.72489665936874e-05,7.72489665936874e-05
fake_nairobi,FakeNairobiV2,4,readout_only,3,2048,4,2,6,False,True,False,3,1.0,0.4385029682449546,1.0,42,4-3-2-0-5-1,1-4-2-0-5-3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8548177083333334,0.003251136776601266,0.85205078125,0.8583984375,0.049275716145833336,0.0015552990603528965,0.0474853515625,0.05029296875,0.14518229166666666,0.003251136776601266,0.1416015625,0.14794921875,0.01513671875,0.007389036108604276,0.00927734375,0.0234375,0.03203919999456654,0.003099872388392276,0.029502300079911947,0.03549449995625764,191.0,0.0,191.0,191.0,255.0,0.0,255.0,255.0,92.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,0.0,0.0,0.0,0.8193746061675562,0.0,0.8193746061675562,0.8193746061675562,0.4407071838945501,0.0,0.4407071838945501,0.4407071838945501,3.907555555555556e-05,0.0,3.907555555555556e-05,3.907555555555556e-05,0.026716666666666666,0.0,0.026716666666666666,0.026716666666666666,0.05800000000000005,0.0,0.05800000000000005,0.05800000000000005,9.940685236631248e-05,0.0,9.940685236631248e-05,9.940685236631248e-05,7.72489665936874e-05,0.0,7.72489665936874e-05,7.72489665936874e-05
fake_nairobi,FakeNairobiV2,4,readout_only,3,2048,4,2,6,False,True,False,3,1.0,0.4385029682449546,1.0,52,4-1-2-5-3-0,5-0-2-4-3-1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.85595703125,0.008067730293876125,0.8466796875,0.861328125,0.048014322916666664,0.0019390873303131275,0.0457763671875,0.0491943359375,0.14404296875,0.008067730293876125,0.138671875,0.1533203125,0.0126953125,0.00927734375,0.00341796875,0.02197265625,0.033357699983753264,0.0002465804465480624,0.033153400057926774,0.033631599973887205,188.0,0.0,188.0,188.0,255.0,0.0,255.0,255.0,92.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,0.0,0.0,0.0,0.7896048515821539,0.0,0.7896048515821539,0.7896048515821539,0.4540241667720056,0.0,0.4540241667720056,0.4540241667720056,3.6266666666666656e-05,0.0,3.6266666666666656e-05,3.6266666666666656e-05,0.026716666666666666,0.0,0.026716666666666666,0.026716666666666666,0.05800000000000005,0.0,0.05800000000000005,0.05800000000000005,9.940685236631248e-05,0.0,9.940685236631248e-05,9.940685236631248e-05,7.72489665936874e-05,0.0,7.72489665936874e-05,7.72489665936874e-05
fake_nairobi,FakeNairobiV2,4,readout_only,3,2048,4,2,6,False,True,False,3,1.0,0.4385029682449546,1.0,62,2-5-1-6-3-4,2-1-4-6-3-5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8828125,0.012918707573557571,0.873046875,0.8974609375,0.041422526041666664,0.004183172276551425,0.0367431640625,0.0447998046875,0.1171875,0.012918707573557571,0.1025390625,0.126953125,0.014485677083333334,0.009830513587592122,0.00537109375,0.02490234375,0.046738533303141594,0.0018342895248237474,0.045489100040867925,0.04884439997840673,181.0,0.0,181.0,181.0,248.0,0.0,248.0,248.0,92.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,242.0,0.0,242.0,242.0,0.0,0.0,0.0,0.0,0.8653941804161193,0.0,0.8653941804161193,0.8653941804161193,0.42088561505791755,0.0,0.42088561505791755,0.42088561505791755,4.044799999999999e-05,0.0,4.044799999999999e-05,4.044799999999999e-05,0.021349999999999997,0.0,0.021349999999999997,0.021349999999999997,0.025800000000000045,0.0,0.025800000000000045,0.025800000000000045,9.732658242807076e-05,0.0,9.732658242807076e-05,9.732658242807076e-05,9.565223598225018e-05,0.0,9.565223598225018e-05,9.565223598225018e-05
fake_nairobi,FakeNairobiV2,4,readout_only,3,2048,4,2,6,False,True,False,3,1.0,0.4385029682449546,1.0,72,4-3-2-0-5-1,1-3-2-0-4-5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8544921875,0.0064593537867787855,0.849609375,0.86181640625,0.048055013020833336,0.0019158947537424402,0.0458984375,0.049560546875,0.1455078125,0.0064593537867787855,0.13818359375,0.150390625,0.011393229166666666,0.01118082323932005,0.00244140625,0.02392578125,0.03324049998385211,0.0006434398223712003,0.0328266000142321,0.03398179996293038,190.0,0.0,190.0,190.0,246.0,0.0,246.0,246.0,94.0,0.0,94.0,94.0,0.0,0.0,0.0,0.0,240.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,0.8357893642050573,0.0,0.8357893642050573,0.8357893642050573,0.4335321315849941,0.0,0.4335321315849941,0.4335321315849941,3.9921777777777783e-05,0.0,3.9921777777777783e-05,3.9921777777777783e-05,0.026716666666666666,0.0,0.026716666666666666,0.026716666666666666,0.05800000000000005,0.0,0.05800000000000005,0.05800000000000005,9.940685236631248e-05,0.0,9.940685236631248e-05,9.940685236631248e-05,7.72489665936874e-05,0.0,7.72489665936874e-05,7.72489665936874e-05
fake_nairobi,FakeNairobiV2,4,readout_only,3,2048,4,2,6,False,True,False,3,1.0,0.4385029682449546,1.0,82,4-3-2-0-5-1,1-3-2-0-4-5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8544921875,0.0064593537867787855,0.849609375,0.86181640625,0.048055013020833336,0.0019158947537424402,0.0458984375,0.049560546875,0.1455078125,0.0064593537867787855,0.13818359375,0.150390625,0.011393229166666666,0.01118082323932005,0.00244140625,0.02392578125,0.03614686670092245,0.008519624217957917,0.030812000040896237,0.04597239999566227,190.0,0.0,190.0,190.0,246.0,0.0,246.0,246.0,94.0,0.0,94.0,94.0,0.0,0.0,0.0,0.0,240.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,0.8357893642050573,0.0,0.8357893642050573,0.8357893642050573,0.4335321315849941,0.0,0.4335321315849941,0.4335321315849941,3.9921777777777783e-05,0.0,3.9921777777777783e-05,3.9921777777777783e-05,0.026716666666666666,0.0,0.026716666666666666,0.026716666666666666,0.05800000000000005,0.0,0.05800000000000005,0.05800000000000005,9.940685236631248e-05,0.0,9.940685236631248e-05,9.940685236631248e-05,7.72489665936874e-05,0.0,7.72489665936874e-05,7.72489665936874e-05
fake_nairobi,FakeNairobiV2,8,full_calibration,3,2048,4,3,7,True,True,True,0,0.0,5.551115123125783e-17,0.5614970317550454,42,4-1-5-0-3-2-6,2-6-4-1-0-5-3,1.0,0.0,1.0,1.0,0.16666666666666666,0.07216878364870322,0.125,0.25,0.30833333333333335,0.05464532103585001,0.25,0.35833333333333334,0.08430989583333333,0.0029834477180702085,0.0810546875,0.0869140625,0.4704182942708333,0.004165323358800605,0.466064453125,0.474365234375,0.9156901041666666,0.0029834477180702085,0.9130859375,0.9189453125,0.10139973958333333,0.007585403774564481,0.09521484375,0.10986328125,0.42530706668427837,0.01568535834357587,0.4085737999994308,0.4396761000389233,751.0,0.0,751.0,751.0,998.0,0.0,998.0,998.0,433.0,0.0,433.0,433.0,0.0,0.0,0.0,0.0,991.0,0.0,991.0,991.0,0.0,0.0,0.0,0.0,3.790068479731834,0.0,3.790068479731834,3.790068479731834,0.022594054563346,0.0,0.022594054563346,0.022594054563346,0.00016446577777777866,0.0,0.00016446577777777866,0.00016446577777777866,0.026585714285714292,0.0,0.026585714285714292,0.026585714285714292,0.05800000000000005,0.0,0.05800000000000005,0.05800000000000005,9.61541163743683e-05,0.0,9.61541163743683e-05,9.61541163743683e-05,8.424307545467965e-05,0.0,8.424307545467965e-05,8.424307545467965e-05
fake_nairobi,FakeNairobiV2,8,full_calibration,3,2048,4,3,7,True,True,True,0,0.0,5.551115123125783e-17,0.5614970317550454,52,4-1-5-0-3-2-6,2-6-4-1-0-5-3,1.0,0.0,1.0,1.0,0.16666666666666666,0.07216878364870322,0.125,0.25,0.30833333333333335,0.05464532103585001,0.25,0.35833333333333334,0.08430989583333333,0.0029834477180702085,0.0810546875,0.0869140625,0.4704182942708333,0.004165323358800605,0.466064453125,0.474365234375,0.9156901041666666,0.0029834477180702085,0.9130859375,0.9189453125,0.10139973958333333,0.007585403774564481,0.09521484375,0.10986328125,0.4740291667015602,0.06843526663944019,0.4283333000494167,0.5527098999591544,751.0,0.0,751.0,751.0,998.0,0.0,998.0,998.0,433.0,0.0,433.0,433.0,0.0,0.0,0.0,0.0,991.0,0.0,991.0,991.0,0.0,0.0,0.0,0.0,3.790068479731834,0.0,3.790068479731834,3.790068479731834,0.022594054563346,0.0,0.022594054563346,0.022594054563346,0.00016446577777777866,0.0,0.00016446577777777866,0.00016446577777777866,0.026585714285714292,0.0,0.026585714285714292,0.026585714285714292,0.05800000000000005,0.0,0.05800000000000005,0.05800000000000005,9.61541163743683e-05,0.0,9.61541163743683e-05,9.61541163743683e-05,8.424307545467965e-05,0.0,8.424307545467965e-05,8.424307545467965e-05
fake_nairobi,FakeNairobiV2,8,full_calibration,3,2048,4,3,7,True,True,True,0,0.0,5.551115123125783e-17,0.5614970317550454,62,4-1-5-0-3-2-6,2-6-4-1-0-5-3,1.0,0.0,1.0,1.0,0.125,0.125,0.0,0.25,0.3111111111111111,0.17664570106205163,0.15,0.5,0.08528645833333333,0.006144070992245077,0.07958984375,0.091796875,0.4694417317708333,0.007139113273838024,0.462890625,0.47705078125,0.9147135416666666,0.006144070992245077,0.908203125,0.92041015625,0.10139973958333333,0.01005827770539087,0.0908203125,0.11083984375,0.3868541666306555,0.0019573000441124194,0.3854287000140175,0.389085799921304,755.0,0.0,755.0,755.0,1003.0,0.0,1003.0,1003.0,431.0,0.0,431.0,431.0,0.0,0.0,0.0,0.0,996.0,0.0,996.0,996.0,0.0,0.0,0.0,0.0,3.754519010328832,0.0,3.754519010328832,3.754519010328832,0.02341170869154837,0.0,0.02341170869154837,0.02341170869154837,0.00016273066666666746,0.0,0.00016273066666666746,0.00016273066666666746,0.026585714285714292,0.0,0.026585714285714292,0.026585714285714292,0.05800000000000005,0.0,0.05800000000000005,0.05800000000000005,9.61541163743683e-05,0.0,9.61541163743683e-05,9.61541163743683e-05,8.424307545467965e-05,0.0,8.424307545467965e-05,8.424307545467965e-05
fake_nairobi,FakeNairobiV2,8,full_calibration,3,2048,4,3,7,True,True,True,0,0.0,5.551115123125783e-17,0.5614970317550454,72,4-1-5-0-3-2-6,2-6-4-3-1-5-0,1.0,0.0,1.0,1.0,0.125,0.125,0.0,0.25,0.26944444444444443,0.06254627916220946,0.23333333333333334,0.3416666666666667,0.08463541666666667,0.005966895436140417,0.078125,0.08984375,0.4694417317708333,0.008807974354464378,0.4593505859375,0.4755859375,0.9153645833333334,0.005966895436140417,0.91015625,0.921875,0.10139973958333333,0.007585403774564481,0.09521484375,0.10986328125,0.38669780001509935,0.0028118528027953425,0.3836038999725133,0.389097600011155,747.0,0.0,747.0,747.0,992.0,0.0,992.0,992.0,435.0,0.0,435.0,435.0,0.0,0.0,0.0,0.0,985.0,0.0,985.0,985.0,0.0,0.0,0.0,0.0,3.8064109802847605,0.0,3.8064109802847605,3.8064109802847605,0.022227812024816038,0.0,0.022227812024816038,0.022227812024816038,0.0001649635555555564,0.0,0.0001649635555555564,0.0001649635555555564,0.026585714285714292,0.0,0.026585714285714292,0.026585714285714292,0.05800000000000005,0.0,0.05800000000000005,0.05800000000000005,9.61541163743683e-05,0.0,9.61541163743683e-05,9.61541163743683e-05,8.424307545467965e-05,0.0,8.424307545467965e-05,8.424307545467965e-05
fake_nairobi,FakeNairobiV2,8,full_calibration,3,2048,4,3,7,True,True,True,0,0.0,5.551115123125783e-17,0.5614970317550454,82,4-1-5-0-3-2-6,2-6-4-1-0-5-3,1.0,0.0,1.0,1.0,0.20833333333333334,0.07216878364870322,0.125,0.25,0.3194444444444444,0.12918906615814985,0.19166666666666665,0.45,0.0859375,0.003996754283140845,0.08154296875,0.08935546875,0.4688313802083333,0.003609512700788589,0.465087890625,0.4722900390625,0.9140625,0.003996754283140845,0.91064453125,0.91845703125,0.10091145833333333,0.008377024239881362,0.09326171875,0.10986328125,0.3869430333919202,0.003630783763796725,0.3832264000084251,0.39048140007071197,755.0,0.0,755.0,755.0,1003.0,0.0,1003.0,1003.0,431.0,0.0,431.0,431.0,0.0,0.0,0.0,0.0,996.0,0.0,996.0,996.0,0.0,0.0,0.0,0.0,3.7545190103288326,0.0,3.7545190103288326,3.7545190103288326,0.02341170869154836,0.0,0.02341170869154836,0.02341170869154836,0.000162766222222223,0.0,0.000162766222222223,0.000162766222222223,0.026585714285714292,0.0,0.026585714285714292,0.026585714285714292,0.05800000000000005,0.0,0.05800000000000005,0.05800000000000005,9.61541163743683e-05,0.0,9.61541163743683e-05,9.61541163743683e-05,8.424307545467965e-05,0.0,8.424307545467965e-05,8.424307545467965e-05
fake_nairobi,FakeNairobiV2,8,gate_thermal,3,2048,4,3,7,True,False,True,0,0.0,5.551115123125783e-17,0.5614970317550454,42,4-1-5-0-3-2-6,2-6-4-1-0-5-3,1.0,0.0,1.0,1.0,0.16666666666666666,0.19094065395649334,0.0,0.375,0.3333333333333333,0.07637626158259735,0.25,0.4,0.08642578125,0.006098630857810936,0.08154296875,0.09326171875,0.464599609375,0.003979941500708278,0.4608154296875,0.46875,0.91357421875,0.006098630857810936,0.90673828125,0.91845703125,0.10709635416666667,0.007081481093036163,0.10009765625,0.1142578125,0.39573643329398084,0.02509808576807362,0.38122929993551224,0.4247171999886632,751.0,0.0,751.0,751.0,998.0,0.0,998.0,998.0,433.0,0.0,433.0,433.0,0.0,0.0,0.0,0.0,991.0,0.0,991.0,991.0,0.0,0.0,0.0,0.0,3.790068479731834,0.0,3.790068479731834,3.790068479731834,0.022594054563346,0.0,0.022594054563346,0.022594054563346,0.00016446577777777866,0.0,0.00016446577777777866,0.00016446577777777866,0.026585714285714292,0.0,0.026585714285714292,0.026585714285714292,0.05800000000000005,0.0,0.05800000000000005,0.05800000000000005,9.61541163743683e-05,0.0,9.61541163743683e-05,9.61541163743683e-05,8.424307545467965e-05,0.0,8.424307545467965e-05,8.424307545467965e-05
fake_nairobi,FakeNairobiV2,8,gate_thermal,3,2048,4,3,7,True,False,True,0,0.0,5.551115123125783e-17,0.5614970317550454,52,4-1-5-0-3-2-6,2-6-4-1-0-5-3,1.0,0.0,1.0,1.0,0.16666666666666666,0.19094065395649334,0.0,0.375,0.3333333333333333,0.07637626158259735,0.25,0.4,0.08642578125,0.006098630857810936,0.08154296875,0.09326171875,0.464599609375,0.003979941500708278,0.4608154296875,0.46875,0.91357421875,0.006098630857810936,0.90673828125,0.91845703125,0.10709635416666667,0.007081481093036163,0.10009765625,0.1142578125,0.445674500001284,0.04251049606245797,0.4192604999989271,0.4947126000188291,751.0,0.0,751.0,751.0,998.0,0.0,998.0,998.0,433.0,0.0,433.0,433.0,0.0,0.0,0.0,0.0,991.0,0.0,991.0,991.0,0.0,0.0,0.0,0.0,3.790068479731834,0.0,3.790068479731834,3.790068479731834,0.022594054563346,0.0,0.022594054563346,0.022594054563346,0.00016446577777777866,0.0,0.00016446577777777866,0.00016446577777777866,0.026585714285714292,0.0,0.026585714285714292,0.026585714285714292,0.05800000000000005,0.0,0.05800000000000005,0.05800000000000005,9.61541163743683e-05,0.0,9.61541163743683e-05,9.61541163743683e-05,8.424307545467965e-05,0.0,8.424307545467965e-05,8.424307545467965e-05
fake_nairobi,FakeNairobiV2,8,gate_thermal,3,2048,4,3,7,True,False,True,0,0.0,5.551115123125783e-17,0.5614970317550454,62,4-1-5-0-3-2-6,2-6-4-1-0-5-3,1.0,0.0,1.0,1.0,0.20833333333333334,0.14433756729740643,0.125,0.375,0.3416666666666667,0.0982485510212633,0.23333333333333334,0.425,0.08805338541666667,0.011286939093480344,0.0810546875,0.10107421875,0.4637451171875,0.0073920604771497474,0.457275390625,0.4718017578125,0.9119466145833334,0.011286939093480344,0.89892578125,0.9189453125,0.10660807291666667,0.010987232312329212,0.09423828125,0.115234375,0.3972627999804293,0.021141785393575366,0.3770735999569297,0.4192431999836117,755.0,0.0,755.0,755.0,1003.0,0.0,1003.0,1003.0,431.0,0.0,431.0,431.0,0.0,0.0,0.0,0.0,996.0,0.0,996.0,996.0,0.0,0.0,0.0,0.0,3.754519010328832,0.0,3.754519010328832,3.754519010328832,0.02341170869154837,0.0,0.02341170869154837,0.02341170869154837,0.00016273066666666746,0.0,0.00016273066666666746,0.00016273066666666746,0.026585714285714292,0.0,0.026585714285714292,0.026585714285714292,0.05800000000000005,0.0,0.05800000000000005,0.05800000000000005,9.61541163743683e-05,0.0,9.61541163743683e-05,9.61541163743683e-05,8.424307545467965e-05,0.0,8.424307545467965e-05,8.424307545467965e-05
fake_nairobi,FakeNairobiV2,8,gate_thermal,3,2048,4,3,7,True,False,True,0,0.0,5.551115123125783e-17,0.5614970317550454,72,4-1-5-0-3-2-6,2-6-4-3-1-5-0,1.0,0.0,1.0,1.0,0.20833333333333334,0.07216878364870322,0.125,0.25,0.24166666666666667,0.0629152869605896,0.18333333333333332,0.30833333333333335,0.08561197916666667,0.007313360006074535,0.07958984375,0.09375,0.4651285807291667,0.009549872960415701,0.4544677734375,0.472900390625,0.9143880208333334,0.007313360006074535,0.90625,0.92041015625,0.10709635416666667,0.007081481093036163,0.10009765625,0.1142578125,0.3819325333073114,0.014892354197205268,0.370801999932155,0.3988496999954805,747.0,0.0,747.0,747.0,992.0,0.0,992.0,992.0,435.0,0.0,435.0,435.0,0.0,0.0,0.0,0.0,985.0,0.0,985.0,985.0,0.0,0.0,0.0,0.0,3.8064109802847605,0.0,3.8064109802847605,3.8064109802847605,0.022227812024816038,0.0,0.022227812024816038,0.022227812024816038,0.0001649635555555564,0.0,0.0001649635555555564,0.0001649635555555564,0.026585714285714292,0.0,0.026585714285714292,0.026585714285714292,0.05800000000000005,0.0,0.05800000000000005,0.05800000000000005,9.61541163743683e-05,0.0,9.61541163743683e-05,9.61541163743683e-05,8.424307545467965e-05,0.0,8.424307545467965e-05,8.424307545467965e-05
fake_nairobi,FakeNairobiV2,8,gate_thermal,3,2048,4,3,7,True,False,True,0,0.0,5.551115123125783e-17,0.5614970317550454,82,4-1-5-0-3-2-6,2-6-4-1-0-5-3,1.0,0.0,1.0,1.0,0.20833333333333334,0.07216878364870322,0.125,0.25,0.3333333333333333,0.12018504251546631,0.23333333333333334,0.4666666666666667,0.08740234375,0.00554580893144558,0.08349609375,0.09375,0.4630940755208333,0.0028740581683610517,0.4603271484375,0.466064453125,0.91259765625,0.00554580893144558,0.90625,0.91650390625,0.10660807291666667,0.008087407714065653,0.09814453125,0.1142578125,0.38287353337121505,0.01836756516343122,0.3662174000637606,0.4025725000537932,755.0,0.0,755.0,755.0,1003.0,0.0,1003.0,1003.0,431.0,0.0,431.0,431.0,0.0,0.0,0.0,0.0,996.0,0.0,996.0,996.0,0.0,0.0,0.0,0.0,3.7545190103288326,0.0,3.7545190103288326,3.7545190103288326,0.02341170869154836,0.0,0.02341170869154836,0.02341170869154836,0.000162766222222223,0.0,0.000162766222222223,0.000162766222222223,0.026585714285714292,0.0,0.026585714285714292,0.026585714285714292,0.05800000000000005,0.0,0.05800000000000005,0.05800000000000005,9.61541163743683e-05,0.0,9.61541163743683e-05,9.61541163743683e-05,8.424307545467965e-05,0.0,8.424307545467965e-05,8.424307545467965e-05
